COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,periodo_id
Chile,NOV2021,November 2021,2021,11,November,Natural gas,1069.877458,10,15635.305441,14101.618418,0.1501374729358329,143
Chile,NOV2021,November 2021,2021,11,November,Combustible renewables,425.030764,11,5450.773531,4861.7914,0.0596451905307331,143
Chile,DEC2021,December 2021,2021,12,December,Hydro,1772.768466,1,17439.641798,21934.483377,0.2330125734827514,144
Chile,DEC2021,December 2021,2021,12,December,Wind,752.763491,2,7365.901696,5545.814671,0.0989431849820426,144
Chile,DEC2021,December 2021,2021,12,December,Solar,1347.622699,3,10985.03138,7529.960558,0.1771314411330246,144
Chile,DEC2021,December 2021,2021,12,December,Geothermal,22.716616,4,288.276666,243.771929,0.0029858705502151,144
Chile,DEC2021,December 2021,2021,12,December,Coal,1863.023369,8,25438.370275,25159.669865,0.2448756721449915,144
Chile,DEC2021,December 2021,2021,12,December,Oil,176.127052,9,2967.85961,1472.757296,0.0231501284197878,144
Chile,DEC2021,December 2021,2021,12,December,Natural gas,1195.329641,10,15635.305441,14741.021768,0.1571140513561139,144
Chile,DEC2021,December 2021,2021,12,December,Combustible renewables,477.686463,11,5450.773531,5293.2529,0.0627870780625128,144
Chile,JAN2022,January 2022,2022,1,January,Hydro,1762.358581,1,23028.668392,1922.839008,0.245598185028007,145
Chile,JAN2022,January 2022,2022,1,January,Wind,893.613676,2,9362.415979,535.155867,0.1245319195014635,145
Chile,JAN2022,January 2022,2022,1,January,Solar,1340.120481,3,13928.285811,935.036246,0.1867560673524815,145
Chile,JAN2022,January 2022,2022,1,January,Geothermal,52.36801,4,462.879366,17.441842,0.0072978838405465,145
Chile,JAN2022,January 2022,2022,1,January,Coal,1640.344628,8,18970.901035,2199.767749,0.2285946048667614,145
Chile,JAN2022,January 2022,2022,1,January,Oil,203.598797,9,1478.781372,167.48347,0.028373053904111,145
Chile,JAN2022,January 2022,2022,1,January,Natural gas,1273.824801,10,16760.315074,781.971073,0.1775172558763523,145
Chile,JAN2022,January 2022,2022,1,January,Combustible renewables,9.551174,11,104.723818,411.635883,0.0013310293515611,145
Chile,FEB2022,February 2022,2022,2,February,Hydro,1434.605494,1,23028.668392,3290.634052,0.2168173673488376,146
Chile,FEB2022,February 2022,2022,2,February,Wind,721.365478,2,9362.415979,977.4772,0.1090226996135397,146
Chile,FEB2022,February 2022,2022,2,February,Solar,1250.86919,3,13928.285811,1778.637848,0.1890486031232032,146
Chile,FEB2022,February 2022,2022,2,February,Geothermal,38.427515,4,462.879366,36.417708,0.0058076960327449,146
Chile,FEB2022,February 2022,2022,2,February,Coal,1779.047448,8,18970.901035,4227.095867,0.2688741857446338,146
Chile,FEB2022,February 2022,2022,2,February,Oil,79.835155,9,1478.781372,478.238106,0.0120657896553311,146
Chile,FEB2022,February 2022,2022,2,February,Natural gas,1303.151714,10,16760.315074,1887.661803,0.1969502591948148,146
Chile,FEB2022,February 2022,2022,2,February,Combustible renewables,9.351974,11,104.723818,806.692818,0.0014133992868946,146
Chile,MAR2022,March 2022,2022,3,March,Hydro,1316.797141,1,23028.668392,4545.647026,0.1821843697375648,147
Chile,MAR2022,March 2022,2022,3,March,Wind,783.904091,2,9362.415979,1455.968965,0.1084563964386171,147
Chile,MAR2022,March 2022,2022,3,March,Solar,1248.973627,3,13928.285811,2626.660127,0.1728007040484874,147
Chile,MAR2022,March 2022,2022,3,March,Geothermal,40.526065,4,462.879366,61.415338,0.005606949909051,147
Chile,MAR2022,March 2022,2022,3,March,Coal,2154.169542,8,18970.901035,6557.378818,0.2980383295934941,147
Chile,MAR2022,March 2022,2022,3,March,Oil,86.533774,9,1478.781372,806.753071,0.0119723080999633,147
Chile,MAR2022,March 2022,2022,3,March,Natural gas,1587.655108,10,16760.315074,3273.527439,0.2196586977641421,147
Chile,MAR2022,March 2022,2022,3,March,Combustible renewables,9.26784,11,104.723818,1303.973592,0.0012822442703257,147
Chile,APR2022,April 2022,2022,4,April,Hydro,1093.507487,1,23028.668392,5514.741179,0.1630812247666296,148
Chile,APR2022,April 2022,2022,4,April,Wind,719.453628,2,9362.415979,1923.801562,0.107296365330725,148
Chile,APR2022,April 2022,2022,4,April,Solar,1065.672293,3,13928.285811,3386.511721,0.1589299980186624,148
Chile,APR2022,April 2022,2022,4,April,Geothermal,39.208419,4,462.879366,85.552846,0.0058473829102216,148
Chile,APR2022,April 2022,2022,4,April,Coal,1884.020564,8,18970.901035,8817.893831,0.2809751050772972,148
Chile,APR2022,April 2022,2022,4,April,Oil,231.311464,9,1478.781372,1051.716512,0.0344968436889011,148
Chile,APR2022,April 2022,2022,4,April,Natural gas,1662.26637,10,16760.315074,4999.531187,0.247903593464815,148
Chile,APR2022,April 2022,2022,4,April,Combustible renewables,9.853339,11,104.723818,1818.081845,0.0014694865936119,148
Chile,MAY2022,May 2022,2022,5,May,Hydro,1397.45294,1,23028.668392,6727.977419,0.1950210321573248,149
Chile,MAY2022,May 2022,2022,5,May,Wind,810.84671,2,9362.415979,2413.04782,0.1131574150221982,149
Chile,MAY2022,May 2022,2022,5,May,Solar,952.582941,3,13928.285811,4019.275542,0.1329373627202645,149
Chile,MAY2022,May 2022,2022,5,May,Geothermal,45.697353,4,462.879366,110.051927,0.0063772773263603,149
Chile,MAY2022,May 2022,2022,5,May,Coal,2106.860177,8,18970.901035,11271.021306,0.2940220987546844,149
Chile,MAY2022,May 2022,2022,5,May,Oil,178.65789,9,1478.781372,1217.52145,0.0249325362690566,149
Chile,MAY2022,May 2022,2022,5,May,Natural gas,1664.175865,10,16760.315074,6613.308512,0.232243452064732,149
Chile,MAY2022,May 2022,2022,5,May,Combustible renewables,9.378588,11,104.723818,2352.010014,0.0013088254062697,149
Chile,JUN2022,June 2022,2022,6,June,Hydro,1685.819041,1,23028.668392,8490.33799,0.2367497138553631,150
Chile,JUN2022,June 2022,2022,6,June,Wind,664.07514,2,9362.415979,2958.488286,0.0932600685778232,150
Chile,JUN2022,June 2022,2022,6,June,Solar,783.550028,3,13928.285811,4620.420766,0.1100386461469335,150
Chile,JUN2022,June 2022,2022,6,June,Geothermal,18.171666,4,462.879366,135.673151,0.0025519564206744,150
Chile,JUN2022,June 2022,2022,6,June,Coal,1982.233431,8,18970.901035,13717.901497,0.2783769705824462,150
Chile,JUN2022,June 2022,2022,6,June,Oil,276.603898,9,1478.781372,1367.210645,0.0388451501081236,150
Chile,JUN2022,June 2022,2022,6,June,Natural gas,1700.966069,10,16760.315074,7828.732094,0.2388769021582263,150
Chile,JUN2022,June 2022,2022,6,June,Combustible renewables,9.261101,11,104.723818,2782.881802,0.0013005921504095,150
Chile,JUL2022,July 2022,2022,7,July,Hydro,2021.742454,1,23028.668392,9691.634861,0.2828167258421671,151
Chile,JUL2022,July 2022,2022,7,July,Wind,876.214638,2,9362.415979,3552.179614,0.1225715741210525,151
Chile,JUL2022,July 2022,2022,7,July,Solar,768.756554,3,13928.285811,5302.869906,0.1075395192606403,151
Chile,JUL2022,July 2022,2022,7,July,Geothermal,40.662902,4,462.879366,164.944551,0.005688236295443,151
Chile,JUL2022,July 2022,2022,7,July,Coal,1916.63196,8,18970.901035,16312.397887,0.2681130697429849,151
Chile,JUL2022,July 2022,2022,7,July,Oil,117.118583,9,1478.781372,1816.248609,0.0163834390052008,151
Chile,JUL2022,July 2022,2022,7,July,Natural gas,1399.088093,10,16760.315074,9249.951318,0.1957150936036195,151
Chile,JUL2022,July 2022,2022,7,July,Combustible renewables,8.3806,11,104.723818,3255.162459,0.0011723421288915,151
Chile,AUG2022,August 2022,2022,8,August,Hydro,2239.889143,1,23028.668392,10923.221147,0.3215964347288354,152
Chile,AUG2022,August 2022,2022,8,August,Wind,815.541159,2,9362.415979,4229.82124,0.1170929061059439,152
Chile,AUG2022,August 2022,2022,8,August,Solar,997.048654,3,13928.285811,6138.611393,0.1431531972819532,152
Chile,AUG2022,August 2022,2022,8,August,Geothermal,42.735151,4,462.879366,193.565208,0.0061357823185798,152
Chile,AUG2022,August 2022,2022,8,August,Coal,1528.911639,8,18970.901035,18351.950659,0.2195164585061879,152
Chile,AUG2022,August 2022,2022,8,August,Oil,36.501528,9,1478.781372,2258.816854,0.0052407777874365,152
Chile,AUG2022,August 2022,2022,8,August,Natural gas,1295.966957,10,16760.315074,10916.763339,0.1860709732890464,152
Chile,AUG2022,August 2022,2022,8,August,Combustible renewables,8.312408,11,104.723818,3720.486083,0.0011934701255933,152
Chile,SEP2022,September 2022,2022,9,September,Hydro,2229.476177,1,23028.668392,12364.600349,0.3321812670720032,153
Chile,SEP2022,September 2022,2022,9,September,Wind,798.880028,2,9362.415979,5017.603569,0.1190292960639056,153
Chile,SEP2022,September 2022,2022,9,September,Solar,1182.092348,3,13928.285811,7129.178087,0.1761260954504289,153
Chile,SEP2022,September 2022,2022,9,September,Geothermal,39.132043,4,462.879366,219.276023,0.0058304868923728,153
Chile,SEP2022,September 2022,2022,9,September,Coal,1077.430715,8,18970.901035,20228.306625,0.1605320136555979,153
Chile,SEP2022,September 2022,2022,9,September,Oil,63.877607,9,1478.781372,2431.046033,0.0095174573515021,153
Chile,SEP2022,September 2022,2022,9,September,Natural gas,1311.92831,10,16760.315074,12140.448757,0.1954710316348142,153
Chile,SEP2022,September 2022,2022,9,September,Combustible renewables,8.808013,11,104.723818,4125.88515,0.0013123517303798,153
Chile,OCT2022,October 2022,2022,10,October,Hydro,2635.580019,1,23028.668392,13962.981609,0.3895164904577173,154
Chile,OCT2022,October 2022,2022,10,October,Wind,801.275418,2,9362.415979,5833.62998,0.118421746431293,154
Chile,OCT2022,October 2022,2022,10,October,Solar,1293.77648,3,13928.285811,8328.345155,0.1912092481705595,154
Chile,OCT2022,October 2022,2022,10,October,Geothermal,35.681998,4,462.879366,242.962945,0.0052734982558992,154
Chile,OCT2022,October 2022,2022,10,October,Coal,883.0126,8,18970.901035,21923.345714,0.1305018123154712,154
Chile,OCT2022,October 2022,2022,10,October,Oil,47.302902,9,1478.781372,2627.71703,0.0069909698217003,154
Chile,OCT2022,October 2022,2022,10,October,Natural gas,1063.065481,10,16760.315074,13370.098342,0.1571121090237196,154
Chile,OCT2022,October 2022,2022,10,October,Combustible renewables,6.591213,11,104.723818,4548.056304,0.0009741256714312,154
Chile,NOV2022,November 2022,2022,11,November,Hydro,2830.124664,1,23028.668392,15666.873332,0.4018815012569524,155
Chile,NOV2022,November 2022,2022,11,November,Wind,648.133659,2,9362.415979,6613.138205,0.0920358495890206,155
Chile,NOV2022,November 2022,2022,11,November,Solar,1421.282868,3,13928.285811,9637.408681,0.2018240750905052,155
Chile,NOV2022,November 2022,2022,11,November,Geothermal,33.901502,4,462.879366,265.56005,0.0048140587910955,155
Chile,NOV2022,November 2022,2022,11,November,Coal,905.704165,8,18970.901035,23575.346906,0.1286112071863398,155
Chile,NOV2022,November 2022,2022,11,November,Oil,95.170994,9,1478.781372,2791.732558,0.0135144088991397,155
Chile,NOV2022,November 2022,2022,11,November,Natural gas,1100.695976,10,16760.315074,14439.9758,0.1563003060922289,155
Chile,NOV2022,November 2022,2022,11,November,Combustible renewables,7.173124,11,104.723818,4973.087068,0.001018593236719,155
Chile,DEC2022,December 2022,2022,12,December,Hydro,2381.315251,1,23028.668392,17439.641798,0.3195760411654947,156
Chile,DEC2022,December 2022,2022,12,December,Wind,829.112354,2,9362.415979,7365.901696,0.1112681085217323,156
Chile,DEC2022,December 2022,2022,12,December,Solar,1623.560347,3,13928.285811,10985.03138,0.2178842083464811,156
Chile,DEC2022,December 2022,2022,12,December,Geothermal,36.366742,4,462.879366,288.276666,0.0048804707539526,156
Chile,DEC2022,December 2022,2022,12,December,Coal,1112.534166,8,18970.901035,25438.370275,0.1493037363626389,156
Chile,DEC2022,December 2022,2022,12,December,Oil,62.26878,9,1478.781372,2967.85961,0.0083565626988062,156
Chile,DEC2022,December 2022,2022,12,December,Natural gas,1397.53033,10,16760.315074,15635.305441,0.1875506445786868,156
Chile,DEC2022,December 2022,2022,12,December,Combustible renewables,8.794444,11,104.723818,5450.773531,0.0011802274380057,156
